time,old_path,new_path
2026-01-14T10:03:31.201177,D:\BaiduSyncdisk\2025\研究\基准地调整研究\中国气候类型分布.jpg,D:\BaiduSyncdisk\2025\研究\基准地调整研究\图像文件\20250210中国气候类型分布.jpg
2026-01-14T10:03:31.202377,D:\BaiduSyncdisk\2025\研究\基准地调整研究\中国气候类型分布新图 - 副本 (2).jpg,D:\BaiduSyncdisk\2025\研究\基准地调整研究\图像文件\20250217中国气候类型分布新图 - 副本 (2).jpg
2026-01-14T10:03:31.203629,D:\BaiduSyncdisk\2025\研究\基准地调整研究\中国气候类型分布新图 - 副本.jpg,D:\BaiduSyncdisk\2025\研究\基准地调整研究\图像文件\20250217中国气候类型分布新图 - 副本.jpg
2026-01-14T10:03:31.204854,D:\BaiduSyncdisk\2025\研究\基准地调整研究\中国气候类型分布新图 5个.jpg,D:\BaiduSyncdisk\2025\研究\基准地调整研究\图像文件\20250317中国气候类型分布新图 5个.jpg
2026-01-14T10:03:31.206075,D:\BaiduSyncdisk\2025\研究\基准地调整研究\中国气候类型分布新图.jpg,D:\BaiduSyncdisk\2025\研究\基准地调整研究\图像文件\20250217中国气候类型分布新图.jpg
2026-01-14T10:03:31.207387,D:\BaiduSyncdisk\2025\研究\基准地调整研究\中山_中山.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217中山_中山.xlsx
2026-01-14T10:03:31.208553,D:\BaiduSyncdisk\2025\研究\基准地调整研究\临沂_临沂.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217临沂_临沂.xlsx
2026-01-14T10:03:31.209751,D:\BaiduSyncdisk\2025\研究\基准地调整研究\丽水_丽水.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217丽水_丽水.xlsx
2026-01-14T10:03:31.210897,D:\BaiduSyncdisk\2025\研究\基准地调整研究\乐山_乐山.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217乐山_乐山.xlsx
2026-01-14T10:03:31.212166,D:\BaiduSyncdisk\2025\研究\基准地调整研究\九江_九江.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217九江_九江.xlsx
2026-01-14T10:03:31.213675,D:\BaiduSyncdisk\2025\研究\基准地调整研究\亳州_亳州.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217亳州_亳州.xlsx
2026-01-14T10:03:31.215245,D:\BaiduSyncdisk\2025\研究\基准地调整研究\仙桃_仙桃.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217仙桃_仙桃.xlsx
2026-01-14T10:03:31.217080,D:\BaiduSyncdisk\2025\研究\基准地调整研究\佛山_南海.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217佛山_南海.xlsx
2026-01-14T10:03:31.219109,D:\BaiduSyncdisk\2025\研究\基准地调整研究\保定_保定.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217保定_保定.xlsx
2026-01-14T10:03:31.221215,D:\BaiduSyncdisk\2025\研究\基准地调整研究\信阳_信阳.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217信阳_信阳.xlsx
2026-01-14T10:03:31.222688,D:\BaiduSyncdisk\2025\研究\基准地调整研究\六安_六安.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217六安_六安.xlsx
2026-01-14T10:03:31.239320,D:\BaiduSyncdisk\2025\研究\基准地调整研究\关于城市群气温距平情况的材料.docx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\其他\20250217关于城市群气温距平情况的材料.docx
2026-01-14T10:03:31.276647,D:\BaiduSyncdisk\2025\研究\基准地调整研究\关于我所气温指数新增基准地并编制区域指数的研究报告20250217-报送左总（根据左总意见修改）.docx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\报告\20250226关于我所气温指数新增基准地并编制区域指数的研究报告.docx
2026-01-14T10:03:31.305745,D:\BaiduSyncdisk\2025\研究\基准地调整研究\关于我所气温指数新增基准地的研究报告  改.docx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\报告\20250210关于我所气温指数新增基准地的研究报告(2).docx
2026-01-14T10:03:31.361259,D:\BaiduSyncdisk\2025\研究\基准地调整研究\关于我所气温指数新增基准地的研究报告(3) .docx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\报告\20250210关于我所气温指数新增基准地的研究报告(3).docx
2026-01-14T10:03:31.392903,D:\BaiduSyncdisk\2025\研究\基准地调整研究\关于我所气温指数新增基准地的研究报告.docx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\报告\20250210关于我所气温指数新增基准地的研究报告(4).docx
2026-01-14T10:03:31.394768,D:\BaiduSyncdisk\2025\研究\基准地调整研究\内江_东兴区.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217内江_东兴区.xlsx
2026-01-14T10:03:31.396224,D:\BaiduSyncdisk\2025\研究\基准地调整研究\北京_北京.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217北京_北京.xlsx
2026-01-14T10:03:31.397554,D:\BaiduSyncdisk\2025\研究\基准地调整研究\南京_南京.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217南京_南京.xlsx
2026-01-14T10:03:31.398874,D:\BaiduSyncdisk\2025\研究\基准地调整研究\南充_南部.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217南充_南部.xlsx
2026-01-14T10:03:31.400262,D:\BaiduSyncdisk\2025\研究\基准地调整研究\南平_建阳.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217南平_建阳.xlsx
2026-01-14T10:03:31.402154,D:\BaiduSyncdisk\2025\研究\基准地调整研究\南昌_南昌.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217南昌_南昌.xlsx
2026-01-14T10:03:31.403708,D:\BaiduSyncdisk\2025\研究\基准地调整研究\南通_南通.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217南通_南通.xlsx
2026-01-14T10:03:31.405167,D:\BaiduSyncdisk\2025\研究\基准地调整研究\南阳_南阳.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217南阳_南阳.xlsx
2026-01-14T10:03:31.406694,D:\BaiduSyncdisk\2025\研究\基准地调整研究\厦门_厦门.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217厦门_厦门.xlsx
2026-01-14T10:03:31.408683,D:\BaiduSyncdisk\2025\研究\基准地调整研究\台州_洪家.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217台州_洪家.xlsx
2026-01-14T10:03:31.410075,D:\BaiduSyncdisk\2025\研究\基准地调整研究\各样本距平标准差.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217各样本距平标准差.xlsx
2026-01-14T10:03:31.411391,D:\BaiduSyncdisk\2025\研究\基准地调整研究\合肥_合肥.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217合肥_合肥.xlsx
2026-01-14T10:03:31.412686,D:\BaiduSyncdisk\2025\研究\基准地调整研究\吉安_吉安县.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217吉安_吉安县.xlsx
2026-01-14T10:03:31.414135,D:\BaiduSyncdisk\2025\研究\基准地调整研究\周口_川汇区.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217周口_川汇区.xlsx
2026-01-14T10:03:31.415705,D:\BaiduSyncdisk\2025\研究\基准地调整研究\咸宁_咸宁.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217咸宁_咸宁.xlsx
2026-01-14T10:03:31.417012,D:\BaiduSyncdisk\2025\研究\基准地调整研究\唐山_唐山.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217唐山_唐山.xlsx
2026-01-14T10:03:31.418283,D:\BaiduSyncdisk\2025\研究\基准地调整研究\商丘_商丘.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217商丘_商丘.xlsx
2026-01-14T10:03:31.419506,D:\BaiduSyncdisk\2025\研究\基准地调整研究\嘉兴_嘉兴.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217嘉兴_嘉兴.xlsx
2026-01-14T10:03:31.427611,D:\BaiduSyncdisk\2025\研究\基准地调整研究\天气衍生品团队简介.docx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\其他\20250207天气衍生品团队简介.docx
2026-01-14T10:03:31.429401,D:\BaiduSyncdisk\2025\研究\基准地调整研究\天津_天津.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217天津_天津.xlsx
2026-01-14T10:03:31.430748,D:\BaiduSyncdisk\2025\研究\基准地调整研究\天门_天门.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217天门_天门.xlsx
2026-01-14T10:03:31.432000,D:\BaiduSyncdisk\2025\研究\基准地调整研究\威海_文登.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217威海_文登.xlsx
2026-01-14T10:03:31.433247,D:\BaiduSyncdisk\2025\研究\基准地调整研究\娄底_娄底.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217娄底_娄底.xlsx
2026-01-14T10:03:31.434551,D:\BaiduSyncdisk\2025\研究\基准地调整研究\孝感_孝感.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217孝感_孝感.xlsx
2026-01-14T10:03:31.435760,D:\BaiduSyncdisk\2025\研究\基准地调整研究\宁德_宁德.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217宁德_宁德.xlsx
2026-01-14T10:03:31.437358,D:\BaiduSyncdisk\2025\研究\基准地调整研究\宁波_鄞州.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217宁波_鄞州.xlsx
2026-01-14T10:03:31.438942,D:\BaiduSyncdisk\2025\研究\基准地调整研究\安庆_安庆.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217安庆_安庆.xlsx
2026-01-14T10:03:31.441032,D:\BaiduSyncdisk\2025\研究\基准地调整研究\安阳_安阳.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217安阳_安阳.xlsx
2026-01-14T10:03:31.442500,D:\BaiduSyncdisk\2025\研究\基准地调整研究\宜宾_宜宾.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217宜宾_宜宾.xlsx
2026-01-14T10:03:31.444213,D:\BaiduSyncdisk\2025\研究\基准地调整研究\宜昌_宜昌.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217宜昌_宜昌.xlsx
2026-01-14T10:03:31.445657,D:\BaiduSyncdisk\2025\研究\基准地调整研究\宜春_宜春.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217宜春_宜春.xlsx
2026-01-14T10:03:31.446902,D:\BaiduSyncdisk\2025\研究\基准地调整研究\宣城_宣城.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217宣城_宣城.xlsx
2026-01-14T10:03:31.448231,D:\BaiduSyncdisk\2025\研究\基准地调整研究\宿州_宿州.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217宿州_宿州.xlsx
2026-01-14T10:03:31.449470,D:\BaiduSyncdisk\2025\研究\基准地调整研究\宿迁_宿迁.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217宿迁_宿迁.xlsx
2026-01-14T10:03:31.450726,D:\BaiduSyncdisk\2025\研究\基准地调整研究\岳阳_岳阳.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217岳阳_岳阳.xlsx
2026-01-14T10:03:31.451977,D:\BaiduSyncdisk\2025\研究\基准地调整研究\工作簿1.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217工作簿1.xlsx
2026-01-14T10:03:31.453389,D:\BaiduSyncdisk\2025\研究\基准地调整研究\常州_常州.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217常州_常州.xlsx
2026-01-14T10:03:31.454891,D:\BaiduSyncdisk\2025\研究\基准地调整研究\常德_常德.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217常德_常德.xlsx
2026-01-14T10:03:31.456252,D:\BaiduSyncdisk\2025\研究\基准地调整研究\平顶山_舞钢.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217平顶山_舞钢.xlsx
2026-01-14T10:03:31.457642,D:\BaiduSyncdisk\2025\研究\基准地调整研究\广安_广安.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217广安_广安.xlsx
2026-01-14T10:03:31.458919,D:\BaiduSyncdisk\2025\研究\基准地调整研究\广州_广州.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217广州_广州.xlsx
2026-01-14T10:03:31.460089,D:\BaiduSyncdisk\2025\研究\基准地调整研究\廊坊_廊坊.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217廊坊_廊坊.xlsx
2026-01-14T10:03:31.461468,D:\BaiduSyncdisk\2025\研究\基准地调整研究\开封_开封.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217开封_开封.xlsx
2026-01-14T10:03:31.462724,D:\BaiduSyncdisk\2025\研究\基准地调整研究\张家口_张家口.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217张家口_张家口.xlsx
2026-01-14T10:03:31.463892,D:\BaiduSyncdisk\2025\研究\基准地调整研究\徐州_徐州.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217徐州_徐州.xlsx
2026-01-14T10:03:31.465207,D:\BaiduSyncdisk\2025\研究\基准地调整研究\德州_德州.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217德州_德州.xlsx
2026-01-14T10:03:31.466394,D:\BaiduSyncdisk\2025\研究\基准地调整研究\德阳_德阳.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217德阳_德阳.xlsx
2026-01-14T10:03:31.467543,D:\BaiduSyncdisk\2025\研究\基准地调整研究\惠州_惠阳.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217惠州_惠阳.xlsx
2026-01-14T10:03:31.468746,D:\BaiduSyncdisk\2025\研究\基准地调整研究\成都_双流.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217成都_双流.xlsx
2026-01-14T10:03:31.470227,D:\BaiduSyncdisk\2025\研究\基准地调整研究\扬州_扬州.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217扬州_扬州.xlsx
2026-01-14T10:03:31.471699,D:\BaiduSyncdisk\2025\研究\基准地调整研究\承德_承德.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217承德_承德.xlsx
2026-01-14T10:03:31.473098,D:\BaiduSyncdisk\2025\研究\基准地调整研究\抚州_临川.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217抚州_临川.xlsx
2026-01-14T10:03:31.474523,D:\BaiduSyncdisk\2025\研究\基准地调整研究\揭阳_揭阳.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217揭阳_揭阳.xlsx
2026-01-14T10:03:31.475911,D:\BaiduSyncdisk\2025\研究\基准地调整研究\新乡_新乡.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217新乡_新乡.xlsx
2026-01-14T10:03:31.477292,D:\BaiduSyncdisk\2025\研究\基准地调整研究\新余_新余.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217新余_新余.xlsx
2026-01-14T10:03:31.478794,D:\BaiduSyncdisk\2025\研究\基准地调整研究\无锡_无锡.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217无锡_无锡.xlsx
2026-01-14T10:03:31.480341,D:\BaiduSyncdisk\2025\研究\基准地调整研究\日照_日照.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217日照_日照.xlsx
2026-01-14T10:03:31.481760,D:\BaiduSyncdisk\2025\研究\基准地调整研究\晋城_晋城.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217晋城_晋城.xlsx
2026-01-14T10:03:31.483003,D:\BaiduSyncdisk\2025\研究\基准地调整研究\景德镇_景德镇.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217景德镇_景德镇.xlsx
2026-01-14T10:03:31.491645,D:\BaiduSyncdisk\2025\研究\基准地调整研究\月均气温十年距平绝对值统计量.docx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\其他\20250217月均气温十年距平绝对值统计量.docx
2026-01-14T10:03:31.493090,D:\BaiduSyncdisk\2025\研究\基准地调整研究\杭州_杭州.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217杭州_杭州.xlsx
2026-01-14T10:03:31.494448,D:\BaiduSyncdisk\2025\研究\基准地调整研究\枣庄_枣庄.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217枣庄_枣庄.xlsx
2026-01-14T10:03:31.495731,D:\BaiduSyncdisk\2025\研究\基准地调整研究\株洲_株洲.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217株洲_株洲.xlsx
2026-01-14T10:03:31.496899,D:\BaiduSyncdisk\2025\研究\基准地调整研究\梅州_梅县.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217梅州_梅县.xlsx
2026-01-14T10:03:31.498051,D:\BaiduSyncdisk\2025\研究\基准地调整研究\武汉_武汉.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217武汉_武汉.xlsx
2026-01-14T10:03:31.523872,D:\BaiduSyncdisk\2025\研究\基准地调整研究\气温指数新增基准地筛选研究（改）.docx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\报告\20250207气温指数新增基准地筛选报告.docx
2026-01-14T10:03:31.525554,D:\BaiduSyncdisk\2025\研究\基准地调整研究\汇总统计.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217汇总统计.xlsx
2026-01-14T10:03:31.526805,D:\BaiduSyncdisk\2025\研究\基准地调整研究\汕头_汕头.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217汕头_汕头.xlsx
2026-01-14T10:03:31.528023,D:\BaiduSyncdisk\2025\研究\基准地调整研究\江门_新会.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217江门_新会.xlsx
2026-01-14T10:03:31.529321,D:\BaiduSyncdisk\2025\研究\基准地调整研究\池州_池州.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217池州_池州.xlsx
